"","Scenario","Location","Vegetation","Year","Decade","Avg"
"80","SRES B1","Alaska","Black Spruce",2088,2080,139520
"81","SRES B1","Alaska","Black Spruce",2089,2080,141255
"82","SRES B1","Alaska","Black Spruce",2090,2090,136491
"83","SRES B1","Alaska","Black Spruce",2091,2090,136570
"84","SRES B1","Alaska","Black Spruce",2092,2090,137011
"85","SRES B1","Alaska","Black Spruce",2093,2090,138374
"86","SRES B1","Alaska","Black Spruce",2094,2090,139302
"87","SRES B1","Alaska","Black Spruce",2095,2090,140989
"88","SRES B1","Alaska","Black Spruce",2096,2090,142163
"89","SRES B1","Alaska","Black Spruce",2097,2090,142043
"90","SRES B1","Alaska","Black Spruce",2098,2090,140321
"91","SRES B1","Alaska","Black Spruce",2099,2090,140777
"92","SRES B1","Alaska","Black Spruce",2100,2100,141530
"93","SRES B1","Alaska","Deciduous",2009,2000,303622
"94","SRES B1","Alaska","Deciduous",2010,2010,301592
"95","SRES B1","Alaska","Deciduous",2011,2010,303234
"96","SRES B1","Alaska","Deciduous",2012,2010,315085
"97","SRES B1","Alaska","Deciduous",2013,2010,316174
"98","SRES B1","Alaska","Deciduous",2014,2010,314312
"99","SRES B1","Alaska","Deciduous",2015,2010,313671
"100","SRES B1","Alaska","Deciduous",2016,2010,317003
"101","SRES B1","Alaska","Deciduous",2017,2010,315179
"102","SRES B1","Alaska","Deciduous",2018,2010,312500
"103","SRES B1","Alaska","Deciduous",2019,2010,310653
"104","SRES B1","Alaska","Deciduous",2020,2020,320262
"105","SRES B1","Alaska","Deciduous",2021,2020,317798
"106","SRES B1","Alaska","Deciduous",2022,2020,315648
"107","SRES B1","Alaska","Deciduous",2023,2020,315029
"108","SRES B1","Alaska","Deciduous",2024,2020,319348
"109","SRES B1","Alaska","Deciduous",2025,2020,356961
"110","SRES B1","Alaska","Deciduous",2026,2020,356061
"111","SRES B1","Alaska","Deciduous",2027,2020,353597
"112","SRES B1","Alaska","Deciduous",2028,2020,355296
"113","SRES B1","Alaska","Deciduous",2029,2020,353562
"114","SRES B1","Alaska","Deciduous",2030,2030,351548
"115","SRES B1","Alaska","Deciduous",2031,2030,349443
"116","SRES B1","Alaska","Deciduous",2032,2030,356826
"117","SRES B1","Alaska","Deciduous",2033,2030,354874
"118","SRES B1","Alaska","Deciduous",2034,2030,352683
"119","SRES B1","Alaska","Deciduous",2035,2030,360069
"120","SRES B1","Alaska","Deciduous",2036,2030,362659
"121","SRES B1","Alaska","Deciduous",2037,2030,361426
"122","SRES B1","Alaska","Deciduous",2038,2030,360690
"123","SRES B1","Alaska","Deciduous",2039,2030,358625
"124","SRES B1","Alaska","Deciduous",2040,2040,358992
"125","SRES B1","Alaska","Deciduous",2041,2040,358455
"126","SRES B1","Alaska","Deciduous",2042,2040,356501
"127","SRES B1","Alaska","Deciduous",2043,2040,355779
"128","SRES B1","Alaska","Deciduous",2044,2040,355758
"129","SRES B1","Alaska","Deciduous",2045,2040,365753
"130","SRES B1","Alaska","Deciduous",2046,2040,369677
"131","SRES B1","Alaska","Deciduous",2047,2040,367372
"132","SRES B1","Alaska","Deciduous",2048,2040,365759
"133","SRES B1","Alaska","Deciduous",2049,2040,383081
"134","SRES B1","Alaska","Deciduous",2050,2050,384026
"135","SRES B1","Alaska","Deciduous",2051,2050,382880
"136","SRES B1","Alaska","Deciduous",2052,2050,381088
"137","SRES B1","Alaska","Deciduous",2053,2050,379045
"138","SRES B1","Alaska","Deciduous",2054,2050,377026
"139","SRES B1","Alaska","Deciduous",2055,2050,374545
"140","SRES B1","Alaska","Deciduous",2056,2050,371951
"141","SRES B1","Alaska","Deciduous",2057,2050,370682
"142","SRES B1","Alaska","Deciduous",2058,2050,369524
"143","SRES B1","Alaska","Deciduous",2059,2050,369001
"144","SRES B1","Alaska","Deciduous",2060,2060,372010
"145","SRES B1","Alaska","Deciduous",2061,2060,370311
"146","SRES B1","Alaska","Deciduous",2062,2060,371710
"147","SRES B1","Alaska","Deciduous",2063,2060,370879
"148","SRES B1","Alaska","Deciduous",2064,2060,372846
"149","SRES B1","Alaska","Deciduous",2065,2060,373376
"150","SRES B1","Alaska","Deciduous",2066,2060,370832
"151","SRES B1","Alaska","Deciduous",2067,2060,369277
"152","SRES B1","Alaska","Deciduous",2068,2060,366776
"153","SRES B1","Alaska","Deciduous",2069,2060,366174
"154","SRES B1","Alaska","Deciduous",2070,2070,373755
"155","SRES B1","Alaska","Deciduous",2071,2070,371727
"156","SRES B1","Alaska","Deciduous",2072,2070,375693
"157","SRES B1","Alaska","Deciduous",2073,2070,374977
"158","SRES B1","Alaska","Deciduous",2074,2070,384763
"159","SRES B1","Alaska","Deciduous",2075,2070,384070
"160","SRES B1","Alaska","Deciduous",2076,2070,386856
"161","SRES B1","Alaska","Deciduous",2077,2070,387573
"162","SRES B1","Alaska","Deciduous",2078,2070,387633
"163","SRES B1","Alaska","Deciduous",2079,2070,385491
"164","SRES B1","Alaska","Deciduous",2080,2080,394227
"165","SRES B1","Alaska","Deciduous",2081,2080,401681
"166","SRES B1","Alaska","Deciduous",2082,2080,398698
"167","SRES B1","Alaska","Deciduous",2083,2080,399163
"168","SRES B1","Alaska","Deciduous",2084,2080,399333
"169","SRES B1","Alaska","Deciduous",2085,2080,398070
"170","SRES B1","Alaska","Deciduous",2086,2080,403470
"171","SRES B1","Alaska","Deciduous",2087,2080,402207
"172","SRES B1","Alaska","Deciduous",2088,2080,401449
"173","SRES B1","Alaska","Deciduous",2089,2080,398623
"174","SRES B1","Alaska","Deciduous",2090,2090,407366
"175","SRES B1","Alaska","Deciduous",2091,2090,407462
"176","SRES B1","Alaska","Deciduous",2092,2090,406721
"177","SRES B1","Alaska","Deciduous",2093,2090,404611
"178","SRES B1","Alaska","Deciduous",2094,2090,402885
"179","SRES B1","Alaska","Deciduous",2095,2090,399828
"180","SRES B1","Alaska","Deciduous",2096,2090,397787
"181","SRES B1","Alaska","Deciduous",2097,2090,397835
"182","SRES B1","Alaska","Deciduous",2098,2090,401283
"183","SRES B1","Alaska","Deciduous",2099,2090,400622
"184","SRES B1","Alaska","Deciduous",2100,2100,399095
"185","SRES B1","Alaska","Graminoid Tundra",2009,2000,146851
"186","SRES B1","Alaska","Graminoid Tundra",2010,2010,146511
"187","SRES B1","Alaska","Graminoid Tundra",2011,2010,146264
"188","SRES B1","Alaska","Graminoid Tundra",2012,2010,146933
"189","SRES B1","Alaska","Graminoid Tundra",2013,2010,146762
"190","SRES B1","Alaska","Graminoid Tundra",2014,2010,146049
"191","SRES B1","Alaska","Graminoid Tundra",2015,2010,145645
"192","SRES B1","Alaska","Graminoid Tundra",2016,2010,145684
"193","SRES B1","Alaska","Graminoid Tundra",2017,2010,145650
"194","SRES B1","Alaska","Graminoid Tundra",2018,2010,145376
"195","SRES B1","Alaska","Graminoid Tundra",2019,2010,144836
"196","SRES B1","Alaska","Graminoid Tundra",2020,2020,145884
"197","SRES B1","Alaska","Graminoid Tundra",2021,2020,145672
"198","SRES B1","Alaska","Graminoid Tundra",2022,2020,144805
"199","SRES B1","Alaska","Graminoid Tundra",2023,2020,144515
"200","SRES B1","Alaska","Graminoid Tundra",2024,2020,143653
"201","SRES B1","Alaska","Graminoid Tundra",2025,2020,145155
"202","SRES B1","Alaska","Graminoid Tundra",2026,2020,145099
"203","SRES B1","Alaska","Graminoid Tundra",2027,2020,144737
"204","SRES B1","Alaska","Graminoid Tundra",2028,2020,144519
"205","SRES B1","Alaska","Graminoid Tundra",2029,2020,144149
"206","SRES B1","Alaska","Graminoid Tundra",2030,2030,144004
"207","SRES B1","Alaska","Graminoid Tundra",2031,2030,143537
"208","SRES B1","Alaska","Graminoid Tundra",2032,2030,143457
"209","SRES B1","Alaska","Graminoid Tundra",2033,2030,143304
"210","SRES B1","Alaska","Graminoid Tundra",2034,2030,142816
"211","SRES B1","Alaska","Graminoid Tundra",2035,2030,142553
"212","SRES B1","Alaska","Graminoid Tundra",2036,2030,142505
"213","SRES B1","Alaska","Graminoid Tundra",2037,2030,142211
"214","SRES B1","Alaska","Graminoid Tundra",2038,2030,141788
"215","SRES B1","Alaska","Graminoid Tundra",2039,2030,140859
"216","SRES B1","Alaska","Graminoid Tundra",2040,2040,140449
"217","SRES B1","Alaska","Graminoid Tundra",2041,2040,140103
"218","SRES B1","Alaska","Graminoid Tundra",2042,2040,139937
"219","SRES B1","Alaska","Graminoid Tundra",2043,2040,139656
"220","SRES B1","Alaska","Graminoid Tundra",2044,2040,139005
"221","SRES B1","Alaska","Graminoid Tundra",2045,2040,139089
"222","SRES B1","Alaska","Graminoid Tundra",2046,2040,138976
"223","SRES B1","Alaska","Graminoid Tundra",2047,2040,138587
"224","SRES B1","Alaska","Graminoid Tundra",2048,2040,137459
"225","SRES B1","Alaska","Graminoid Tundra",2049,2040,138086
"226","SRES B1","Alaska","Graminoid Tundra",2050,2050,137761
"227","SRES B1","Alaska","Graminoid Tundra",2051,2050,137224
"228","SRES B1","Alaska","Graminoid Tundra",2052,2050,137060
"229","SRES B1","Alaska","Graminoid Tundra",2053,2050,136696
"230","SRES B1","Alaska","Graminoid Tundra",2054,2050,136553
"231","SRES B1","Alaska","Graminoid Tundra",2055,2050,136464
"232","SRES B1","Alaska","Graminoid Tundra",2056,2050,136147
"233","SRES B1","Alaska","Graminoid Tundra",2057,2050,135814
"234","SRES B1","Alaska","Graminoid Tundra",2058,2050,135157
"235","SRES B1","Alaska","Graminoid Tundra",2059,2050,134422
"236","SRES B1","Alaska","Graminoid Tundra",2060,2060,134220
"237","SRES B1","Alaska","Graminoid Tundra",2061,2060,133672
"238","SRES B1","Alaska","Graminoid Tundra",2062,2060,132852
"239","SRES B1","Alaska","Graminoid Tundra",2063,2060,131727
"240","SRES B1","Alaska","Graminoid Tundra",2064,2060,130744
"241","SRES B1","Alaska","Graminoid Tundra",2065,2060,130688
"242","SRES B1","Alaska","Graminoid Tundra",2066,2060,129942
"243","SRES B1","Alaska","Graminoid Tundra",2067,2060,129612
"244","SRES B1","Alaska","Graminoid Tundra",2068,2060,129308
"245","SRES B1","Alaska","Graminoid Tundra",2069,2060,128682
"246","SRES B1","Alaska","Graminoid Tundra",2070,2070,128860
"247","SRES B1","Alaska","Graminoid Tundra",2071,2070,128600
"248","SRES B1","Alaska","Graminoid Tundra",2072,2070,128438
"249","SRES B1","Alaska","Graminoid Tundra",2073,2070,127704
"250","SRES B1","Alaska","Graminoid Tundra",2074,2070,127514
"251","SRES B1","Alaska","Graminoid Tundra",2075,2070,126859
"252","SRES B1","Alaska","Graminoid Tundra",2076,2070,126331
"253","SRES B1","Alaska","Graminoid Tundra",2077,2070,125999
"254","SRES B1","Alaska","Graminoid Tundra",2078,2070,125936
"255","SRES B1","Alaska","Graminoid Tundra",2079,2070,125326
"256","SRES B1","Alaska","Graminoid Tundra",2080,2080,125151
"257","SRES B1","Alaska","Graminoid Tundra",2081,2080,125440
"258","SRES B1","Alaska","Graminoid Tundra",2082,2080,124898
"259","SRES B1","Alaska","Graminoid Tundra",2083,2080,124677
"260","SRES B1","Alaska","Graminoid Tundra",2084,2080,124184
"261","SRES B1","Alaska","Graminoid Tundra",2085,2080,123241
"262","SRES B1","Alaska","Graminoid Tundra",2086,2080,123045
"263","SRES B1","Alaska","Graminoid Tundra",2087,2080,122861
"264","SRES B1","Alaska","Graminoid Tundra",2088,2080,122231
"265","SRES B1","Alaska","Graminoid Tundra",2089,2080,121917
"266","SRES B1","Alaska","Graminoid Tundra",2090,2090,121700
"267","SRES B1","Alaska","Graminoid Tundra",2091,2090,121098
"268","SRES B1","Alaska","Graminoid Tundra",2092,2090,120321
"269","SRES B1","Alaska","Graminoid Tundra",2093,2090,119926
"270","SRES B1","Alaska","Graminoid Tundra",2094,2090,119678
"271","SRES B1","Alaska","Graminoid Tundra",2095,2090,119292
"272","SRES B1","Alaska","Graminoid Tundra",2096,2090,118964
"273","SRES B1","Alaska","Graminoid Tundra",2097,2090,118276
"274","SRES B1","Alaska","Graminoid Tundra",2098,2090,118038
"275","SRES B1","Alaska","Graminoid Tundra",2099,2090,117423
"276","SRES B1","Alaska","Graminoid Tundra",2100,2100,117177
"277","SRES B1","Alaska","Shrub Tundra",2009,2000,261716
"278","SRES B1","Alaska","Shrub Tundra",2010,2010,261714
"279","SRES B1","Alaska","Shrub Tundra",2011,2010,261842
"280","SRES B1","Alaska","Shrub Tundra",2012,2010,260756
"281","SRES B1","Alaska","Shrub Tundra",2013,2010,260618
"282","SRES B1","Alaska","Shrub Tundra",2014,2010,261319
"283","SRES B1","Alaska","Shrub Tundra",2015,2010,261613
"284","SRES B1","Alaska","Shrub Tundra",2016,2010,261481
"285","SRES B1","Alaska","Shrub Tundra",2017,2010,261387
"286","SRES B1","Alaska","Shrub Tundra",2018,2010,261368
"287","SRES B1","Alaska","Shrub Tundra",2019,2010,261472
"288","SRES B1","Alaska","Shrub Tundra",2020,2020,260122
"289","SRES B1","Alaska","Shrub Tundra",2021,2020,260114
"290","SRES B1","Alaska","Shrub Tundra",2022,2020,260944
"291","SRES B1","Alaska","Shrub Tundra",2023,2020,260991
"292","SRES B1","Alaska","Shrub Tundra",2024,2020,261803
"293","SRES B1","Alaska","Shrub Tundra",2025,2020,259949
"294","SRES B1","Alaska","Shrub Tundra",2026,2020,259678
"295","SRES B1","Alaska","Shrub Tundra",2027,2020,259770
"296","SRES B1","Alaska","Shrub Tundra",2028,2020,259753
"297","SRES B1","Alaska","Shrub Tundra",2029,2020,259675
"298","SRES B1","Alaska","Shrub Tundra",2030,2030,259735
"299","SRES B1","Alaska","Shrub Tundra",2031,2030,259955
"300","SRES B1","Alaska","Shrub Tundra",2032,2030,259976
"301","SRES B1","Alaska","Shrub Tundra",2033,2030,259903
"302","SRES B1","Alaska","Shrub Tundra",2034,2030,260332
"303","SRES B1","Alaska","Shrub Tundra",2035,2030,260486
"304","SRES B1","Alaska","Shrub Tundra",2036,2030,260374
"305","SRES B1","Alaska","Shrub Tundra",2037,2030,260477
"306","SRES B1","Alaska","Shrub Tundra",2038,2030,260541
"307","SRES B1","Alaska","Shrub Tundra",2039,2030,261333
"308","SRES B1","Alaska","Shrub Tundra",2040,2040,261523
"309","SRES B1","Alaska","Shrub Tundra",2041,2040,261628
"310","SRES B1","Alaska","Shrub Tundra",2042,2040,261723
"311","SRES B1","Alaska","Shrub Tundra",2043,2040,262036
"312","SRES B1","Alaska","Shrub Tundra",2044,2040,262602
"313","SRES B1","Alaska","Shrub Tundra",2045,2040,262411
"314","SRES B1","Alaska","Shrub Tundra",2046,2040,262366
"315","SRES B1","Alaska","Shrub Tundra",2047,2040,262506
"316","SRES B1","Alaska","Shrub Tundra",2048,2040,263633
"317","SRES B1","Alaska","Shrub Tundra",2049,2040,262995
"318","SRES B1","Alaska","Shrub Tundra",2050,2050,263187
"319","SRES B1","Alaska","Shrub Tundra",2051,2050,263654
"320","SRES B1","Alaska","Shrub Tundra",2052,2050,263695
"321","SRES B1","Alaska","Shrub Tundra",2053,2050,263971
"322","SRES B1","Alaska","Shrub Tundra",2054,2050,264016
"323","SRES B1","Alaska","Shrub Tundra",2055,2050,263923
"324","SRES B1","Alaska","Shrub Tundra",2056,2050,264154
"325","SRES B1","Alaska","Shrub Tundra",2057,2050,264149
"326","SRES B1","Alaska","Shrub Tundra",2058,2050,264654
"327","SRES B1","Alaska","Shrub Tundra",2059,2050,265289
"328","SRES B1","Alaska","Shrub Tundra",2060,2060,265302
"329","SRES B1","Alaska","Shrub Tundra",2061,2060,265428
"330","SRES B1","Alaska","Shrub Tundra",2062,2060,266270
"331","SRES B1","Alaska","Shrub Tundra",2063,2060,267234
"332","SRES B1","Alaska","Shrub Tundra",2064,2060,268084
"333","SRES B1","Alaska","Shrub Tundra",2065,2060,268055
"334","SRES B1","Alaska","Shrub Tundra",2066,2060,268788
"335","SRES B1","Alaska","Shrub Tundra",2067,2060,269093
"336","SRES B1","Alaska","Shrub Tundra",2068,2060,269361
"337","SRES B1","Alaska","Shrub Tundra",2069,2060,269969
"338","SRES B1","Alaska","Shrub Tundra",2070,2070,269759
"339","SRES B1","Alaska","Shrub Tundra",2071,2070,269969
"340","SRES B1","Alaska","Shrub Tundra",2072,2070,269941
"341","SRES B1","Alaska","Shrub Tundra",2073,2070,270380
"342","SRES B1","Alaska","Shrub Tundra",2074,2070,270280
"343","SRES B1","Alaska","Shrub Tundra",2075,2070,270684
"344","SRES B1","Alaska","Shrub Tundra",2076,2070,271150
"345","SRES B1","Alaska","Shrub Tundra",2077,2070,271215
"346","SRES B1","Alaska","Shrub Tundra",2078,2070,271007
"347","SRES B1","Alaska","Shrub Tundra",2079,2070,271637
"348","SRES B1","Alaska","Shrub Tundra",2080,2080,271715
"349","SRES B1","Alaska","Shrub Tundra",2081,2080,271451
"350","SRES B1","Alaska","Shrub Tundra",2082,2080,271829
"351","SRES B1","Alaska","Shrub Tundra",2083,2080,271847
"352","SRES B1","Alaska","Shrub Tundra",2084,2080,272238
"353","SRES B1","Alaska","Shrub Tundra",2085,2080,273164
"354","SRES B1","Alaska","Shrub Tundra",2086,2080,273216
"355","SRES B1","Alaska","Shrub Tundra",2087,2080,273338
"356","SRES B1","Alaska","Shrub Tundra",2088,2080,273982
"357","SRES B1","Alaska","Shrub Tundra",2089,2080,274145
"358","SRES B1","Alaska","Shrub Tundra",2090,2090,274062
"359","SRES B1","Alaska","Shrub Tundra",2091,2090,274649
"360","SRES B1","Alaska","Shrub Tundra",2092,2090,275262
"361","SRES B1","Alaska","Shrub Tundra",2093,2090,275287
"362","SRES B1","Alaska","Shrub Tundra",2094,2090,274995
"363","SRES B1","Alaska","Shrub Tundra",2095,2090,274809
"364","SRES B1","Alaska","Shrub Tundra",2096,2090,274725
"365","SRES B1","Alaska","Shrub Tundra",2097,2090,274804
"366","SRES B1","Alaska","Shrub Tundra",2098,2090,274518
"367","SRES B1","Alaska","Shrub Tundra",2099,2090,274659
"368","SRES B1","Alaska","Shrub Tundra",2100,2100,274382
"369","SRES B1","Alaska","White Spruce",2009,2000,194877
"370","SRES B1","Alaska","White Spruce",2010,2010,196210
"371","SRES B1","Alaska","White Spruce",2011,2010,195488
"372","SRES B1","Alaska","White Spruce",2012,2010,189889
"373","SRES B1","Alaska","White Spruce",2013,2010,189747
"374","SRES B1","Alaska","White Spruce",2014,2010,190555
"375","SRES B1","Alaska","White Spruce",2015,2010,190946
"376","SRES B1","Alaska","White Spruce",2016,2010,189264
"377","SRES B1","Alaska","White Spruce",2017,2010,190322
"378","SRES B1","Alaska","White Spruce",2018,2010,191802
"379","SRES B1","Alaska","White Spruce",2019,2010,193185
"380","SRES B1","Alaska","White Spruce",2020,2020,188567
"381","SRES B1","Alaska","White Spruce",2021,2020,189834
"382","SRES B1","Alaska","White Spruce",2022,2020,190811
"383","SRES B1","Alaska","White Spruce",2023,2020,191458
"384","SRES B1","Alaska","White Spruce",2024,2020,189303
"385","SRES B1","Alaska","White Spruce",2025,2020,169644
"386","SRES B1","Alaska","White Spruce",2026,2020,170441
"387","SRES B1","Alaska","White Spruce",2027,2020,171828
"388","SRES B1","Alaska","White Spruce",2028,2020,171334
"389","SRES B1","Alaska","White Spruce",2029,2020,172531
"390","SRES B1","Alaska","White Spruce",2030,2030,173423
"391","SRES B1","Alaska","White Spruce",2031,2030,174775
"392","SRES B1","Alaska","White Spruce",2032,2030,171387
"393","SRES B1","Alaska","White Spruce",2033,2030,172541
"394","SRES B1","Alaska","White Spruce",2034,2030,173656
"395","SRES B1","Alaska","White Spruce",2035,2030,170217
"396","SRES B1","Alaska","White Spruce",2036,2030,169043
"397","SRES B1","Alaska","White Spruce",2037,2030,169817
"398","SRES B1","Alaska","White Spruce",2038,2030,170566
"399","SRES B1","Alaska","White Spruce",2039,2030,171807
"400","SRES B1","Alaska","White Spruce",2040,2040,171750
"401","SRES B1","Alaska","White Spruce",2041,2040,172327
"402","SRES B1","Alaska","White Spruce",2042,2040,173179
"403","SRES B1","Alaska","White Spruce",2043,2040,173638
"404","SRES B1","Alaska","White Spruce",2044,2040,173555
"405","SRES B1","Alaska","White Spruce",2045,2040,168813
"406","SRES B1","Alaska","White Spruce",2046,2040,167029
"407","SRES B1","Alaska","White Spruce",2047,2040,168299
"408","SRES B1","Alaska","White Spruce",2048,2040,168983
"409","SRES B1","Alaska","White Spruce",2049,2040,160122
"410","SRES B1","Alaska","White Spruce",2050,2050,159710
"411","SRES B1","Alaska","White Spruce",2051,2050,160241
"412","SRES B1","Alaska","White Spruce",2052,2050,161014
"413","SRES B1","Alaska","White Spruce",2053,2050,162045
"414","SRES B1","Alaska","White Spruce",2054,2050,162902
"415","SRES B1","Alaska","White Spruce",2055,2050,164154
"416","SRES B1","Alaska","White Spruce",2056,2050,165452
"417","SRES B1","Alaska","White Spruce",2057,2050,166208
"418","SRES B1","Alaska","White Spruce",2058,2050,166773
"419","SRES B1","Alaska","White Spruce",2059,2050,166823
"420","SRES B1","Alaska","White Spruce",2060,2060,165455
"421","SRES B1","Alaska","White Spruce",2061,2060,166385
"422","SRES B1","Alaska","White Spruce",2062,2060,165660
"423","SRES B1","Alaska","White Spruce",2063,2060,166015
"424","SRES B1","Alaska","White Spruce",2064,2060,164867
"425","SRES B1","Alaska","White Spruce",2065,2060,164607
"426","SRES B1","Alaska","White Spruce",2066,2060,165627
"427","SRES B1","Alaska","White Spruce",2067,2060,166248
"428","SRES B1","Alaska","White Spruce",2068,2060,167267
"429","SRES B1","Alaska","White Spruce",2069,2060,167302
"430","SRES B1","Alaska","White Spruce",2070,2070,163524
"431","SRES B1","Alaska","White Spruce",2071,2070,164399
"432","SRES B1","Alaska","White Spruce",2072,2070,162516
"433","SRES B1","Alaska","White Spruce",2073,2070,162924
"434","SRES B1","Alaska","White Spruce",2074,2070,158292
"435","SRES B1","Alaska","White Spruce",2075,2070,158574
"436","SRES B1","Alaska","White Spruce",2076,2070,157201
"437","SRES B1","Alaska","White Spruce",2077,2070,156963
"438","SRES B1","Alaska","White Spruce",2078,2070,156981
"439","SRES B1","Alaska","White Spruce",2079,2070,157771
"440","SRES B1","Alaska","White Spruce",2080,2080,153407
"441","SRES B1","Alaska","White Spruce",2081,2080,149726
"442","SRES B1","Alaska","White Spruce",2082,2080,151040
"443","SRES B1","Alaska","White Spruce",2083,2080,150886
"444","SRES B1","Alaska","White Spruce",2084,2080,150754
"445","SRES B1","Alaska","White Spruce",2085,2080,151200
"446","SRES B1","Alaska","White Spruce",2086,2080,148724
"447","SRES B1","Alaska","White Spruce",2087,2080,149219
"448","SRES B1","Alaska","White Spruce",2088,2080,149358
"449","SRES B1","Alaska","White Spruce",2089,2080,150712
"450","SRES B1","Alaska","White Spruce",2090,2090,146996
"451","SRES B1","Alaska","White Spruce",2091,2090,146925
"452","SRES B1","Alaska","White Spruce",2092,2090,147301
"453","SRES B1","Alaska","White Spruce",2093,2090,148551
"454","SRES B1","Alaska","White Spruce",2094,2090,149832
"455","SRES B1","Alaska","White Spruce",2095,2090,151714
"456","SRES B1","Alaska","White Spruce",2096,2090,153062
"457","SRES B1","Alaska","White Spruce",2097,2090,153656
"458","SRES B1","Alaska","White Spruce",2098,2090,152528
"459","SRES B1","Alaska","White Spruce",2099,2090,153221
"460","SRES B1","Alaska","White Spruce",2100,2100,154401
"461","SRES B1","Arctic","Black Spruce",2009,2000,6143
"462","SRES B1","Arctic","Black Spruce",2010,2010,6136
"463","SRES B1","Arctic","Black Spruce",2011,2010,6129
"464","SRES B1","Arctic","Black Spruce",2012,2010,6070
"465","SRES B1","Arctic","Black Spruce",2013,2010,6030
"466","SRES B1","Arctic","Black Spruce",2014,2010,6029
"467","SRES B1","Arctic","Black Spruce",2015,2010,6027
"468","SRES B1","Arctic","Black Spruce",2016,2010,5886
"469","SRES B1","Arctic","Black Spruce",2017,2010,5883
"470","SRES B1","Arctic","Black Spruce",2018,2010,5882
"471","SRES B1","Arctic","Black Spruce",2019,2010,5885
"472","SRES B1","Arctic","Black Spruce",2020,2020,5659
"473","SRES B1","Arctic","Black Spruce",2021,2020,5664
"474","SRES B1","Arctic","Black Spruce",2022,2020,5684
"475","SRES B1","Arctic","Black Spruce",2023,2020,5581
"476","SRES B1","Arctic","Black Spruce",2024,2020,5518
"477","SRES B1","Arctic","Black Spruce",2025,2020,3560
"478","SRES B1","Arctic","Black Spruce",2026,2020,3535
"479","SRES B1","Arctic","Black Spruce",2027,2020,3506
"480","SRES B1","Arctic","Black Spruce",2028,2020,3535
"481","SRES B1","Arctic","Black Spruce",2029,2020,3524
"482","SRES B1","Arctic","Black Spruce",2030,2030,3526
"483","SRES B1","Arctic","Black Spruce",2031,2030,3530
"484","SRES B1","Arctic","Black Spruce",2032,2030,3516
"485","SRES B1","Arctic","Black Spruce",2033,2030,3509
"486","SRES B1","Arctic","Black Spruce",2034,2030,3536
"487","SRES B1","Arctic","Black Spruce",2035,2030,3521
"488","SRES B1","Arctic","Black Spruce",2036,2030,3439
"489","SRES B1","Arctic","Black Spruce",2037,2030,3432
"490","SRES B1","Arctic","Black Spruce",2038,2030,3436
"491","SRES B1","Arctic","Black Spruce",2039,2030,3439
"492","SRES B1","Arctic","Black Spruce",2040,2040,3418
"493","SRES B1","Arctic","Black Spruce",2041,2040,3425
"494","SRES B1","Arctic","Black Spruce",2042,2040,3407
"495","SRES B1","Arctic","Black Spruce",2043,2040,3396
"496","SRES B1","Arctic","Black Spruce",2044,2040,3377
"497","SRES B1","Arctic","Black Spruce",2045,2040,3334
"498","SRES B1","Arctic","Black Spruce",2046,2040,3292
"499","SRES B1","Arctic","Black Spruce",2047,2040,3312
"500","SRES B1","Arctic","Black Spruce",2048,2040,3313
"501","SRES B1","Arctic","Black Spruce",2049,2040,3020
"502","SRES B1","Arctic","Black Spruce",2050,2050,3013
"503","SRES B1","Arctic","Black Spruce",2051,2050,3013
"504","SRES B1","Arctic","Black Spruce",2052,2050,3003
"505","SRES B1","Arctic","Black Spruce",2053,2050,3017
"506","SRES B1","Arctic","Black Spruce",2054,2050,3013
"507","SRES B1","Arctic","Black Spruce",2055,2050,3019
"508","SRES B1","Arctic","Black Spruce",2056,2050,3013
"509","SRES B1","Arctic","Black Spruce",2057,2050,3025
"510","SRES B1","Arctic","Black Spruce",2058,2050,3009
"511","SRES B1","Arctic","Black Spruce",2059,2050,2965
"512","SRES B1","Arctic","Black Spruce",2060,2060,2920
"513","SRES B1","Arctic","Black Spruce",2061,2060,2908
"514","SRES B1","Arctic","Black Spruce",2062,2060,2922
"515","SRES B1","Arctic","Black Spruce",2063,2060,2914
"516","SRES B1","Arctic","Black Spruce",2064,2060,2903
"517","SRES B1","Arctic","Black Spruce",2065,2060,2858
"518","SRES B1","Arctic","Black Spruce",2066,2060,2872
"519","SRES B1","Arctic","Black Spruce",2067,2060,2868
"520","SRES B1","Arctic","Black Spruce",2068,2060,2895
"521","SRES B1","Arctic","Black Spruce",2069,2060,2905
"522","SRES B1","Arctic","Black Spruce",2070,2070,2866
"523","SRES B1","Arctic","Black Spruce",2071,2070,2873
"524","SRES B1","Arctic","Black Spruce",2072,2070,2883
"525","SRES B1","Arctic","Black Spruce",2073,2070,2881
"526","SRES B1","Arctic","Black Spruce",2074,2070,2819
"527","SRES B1","Arctic","Black Spruce",2075,2070,2822
"528","SRES B1","Arctic","Black Spruce",2076,2070,2791
"529","SRES B1","Arctic","Black Spruce",2077,2070,2775
"530","SRES B1","Arctic","Black Spruce",2078,2070,2796
"531","SRES B1","Arctic","Black Spruce",2079,2070,2808
"532","SRES B1","Arctic","Black Spruce",2080,2080,2668
"533","SRES B1","Arctic","Black Spruce",2081,2080,2609
"534","SRES B1","Arctic","Black Spruce",2082,2080,2629
"535","SRES B1","Arctic","Black Spruce",2083,2080,2629
